구역,동,평형,층,층구간,현재조망각,현재조망률,미래차폐위험각,적용차폐계수,감산각,장기조정각,장기조정조망률,현재구간,장기조정구간
5구역,106,41,35,21-40층,21,11.67,4,35.76,1.43,19.57,10.87,10-20%,10-20%
5구역,106,41,36,21-40층,22,12.22,4,35.76,1.43,20.57,11.43,10-20%,10-20%
5구역,106,41,37,21-40층,22,12.22,4,35.76,1.43,20.57,11.43,10-20%,10-20%
5구역,106,41,38,21-40층,22,12.22,4,35.76,1.43,20.57,11.43,10-20%,10-20%
5구역,106,41,39,21-40층,22,12.22,4,35.76,1.43,20.57,11.43,10-20%,10-20%
5구역,106,41,40,21-40층,22,12.22,4,35.76,1.43,20.57,11.43,10-20%,10-20%
5구역,106,41,41,41-60층,24,13.33,4,18.64,0.75,23.25,12.92,10-20%,10-20%
5구역,106,41,42,41-60층,24,13.33,4,18.64,0.75,23.25,12.92,10-20%,10-20%
5구역,106,41,43,41-60층,24,13.33,4,18.64,0.75,23.25,12.92,10-20%,10-20%
5구역,106,41,44,41-60층,26,14.44,4,18.64,0.75,25.25,14.03,10-20%,10-20%
5구역,106,41,45,41-60층,26,14.44,4,18.64,0.75,25.25,14.03,10-20%,10-20%
5구역,106,41,46,41-60층,26,14.44,4,18.64,0.75,25.25,14.03,10-20%,10-20%
5구역,106,41,47,41-60층,26,14.44,4,18.64,0.75,25.25,14.03,10-20%,10-20%
5구역,106,41,48,41-60층,29,16.11,4,18.64,0.75,28.25,15.7,10-20%,10-20%
5구역,106,41,49,41-60층,29,16.11,4,18.64,0.75,28.25,15.7,10-20%,10-20%
5구역,106,35,1,1-20층,38,21.11,0,41.59,0,38,21.11,21-30%,21-30%
5구역,106,35,2,1-20층,38,21.11,0,41.59,0,38,21.11,21-30%,21-30%
5구역,106,35,3,1-20층,38,21.11,0,41.59,0,38,21.11,21-30%,21-30%
5구역,106,35,4,1-20층,38,21.11,0,41.59,0,38,21.11,21-30%,21-30%
5구역,106,35,5,1-20층,38,21.11,0,41.59,0,38,21.11,21-30%,21-30%
5구역,106,35,6,1-20층,38,21.11,0,41.59,0,38,21.11,21-30%,21-30%
5구역,106,35,7,1-20층,38,21.11,0,41.59,0,38,21.11,21-30%,21-30%
5구역,106,35,8,1-20층,38,21.11,0,41.59,0,38,21.11,21-30%,21-30%
5구역,106,35,9,1-20층,38,21.11,0,41.59,0,38,21.11,21-30%,21-30%
5구역,106,35,10,1-20층,38,21.11,0,41.59,0,38,21.11,21-30%,21-30%
5구역,106,35,11,1-20층,38,21.11,0,41.59,0,38,21.11,21-30%,21-30%
5구역,106,35,12,1-20층,38,21.11,0,41.59,0,38,21.11,21-30%,21-30%
5구역,106,35,13,1-20층,38,21.11,0,41.59,0,38,21.11,21-30%,21-30%
5구역,106,35,14,1-20층,38,21.11,0,41.59,0,38,21.11,21-30%,21-30%
5구역,106,35,15,1-20층,38,21.11,0,41.59,0,38,21.11,21-30%,21-30%
5구역,106,35,16,1-20층,38,21.11,0,41.59,0,38,21.11,21-30%,21-30%
5구역,106,35,17,1-20층,38,21.11,0,41.59,0,38,21.11,21-30%,21-30%
5구역,106,35,18,1-20층,38,21.11,0,41.59,0,38,21.11,21-30%,21-30%
5구역,106,35,19,1-20층,38,21.11,0,41.59,0,38,21.11,21-30%,21-30%
5구역,106,35,20,1-20층,38,21.11,0,41.59,0,38,21.11,21-30%,21-30%
5구역,106,35,21,21-40층,38,21.11,0,35.76,0,38,21.11,21-30%,21-30%
5구역,106,35,22,21-40층,38,21.11,0,35.76,0,38,21.11,21-30%,21-30%
5구역,106,35,23,21-40층,39,21.67,0,35.76,0,39,21.67,21-30%,21-30%
5구역,106,35,24,21-40층,39,21.67,0,35.76,0,39,21.67,21-30%,21-30%
5구역,106,35,25,21-40층,39,21.67,0,35.76,0,39,21.67,21-30%,21-30%
5구역,106,35,26,21-40층,39,21.67,0,35.76,0,39,21.67,21-30%,21-30%
5구역,106,35,27,21-40층,39,21.67,0,35.76,0,39,21.67,21-30%,21-30%
5구역,106,35,28,21-40층,39,21.67,0,35.76,0,39,21.67,21-30%,21-30%
5구역,106,35,29,21-40층,39,21.67,0,35.76,0,39,21.67,21-30%,21-30%
5구역,106,35,30,21-40층,39,21.67,0,35.76,0,39,21.67,21-30%,21-30%
5구역,106,35,31,21-40층,39,21.67,0,35.76,0,39,21.67,21-30%,21-30%
5구역,106,35,32,21-40층,39,21.67,0,35.76,0,39,21.67,21-30%,21-30%
5구역,106,35,33,21-40층,41,22.78,0,35.76,0,41,22.78,21-30%,21-30%
5구역,106,35,34,21-40층,48,26.67,0,35.76,0,48,26.67,21-30%,21-30%
5구역,106,35,35,21-40층,48,26.67,0,35.76,0,48,26.67,21-30%,21-30%
5구역,106,35,36,21-40층,48,26.67,0,35.76,0,48,26.67,21-30%,21-30%
5구역,106,35,37,21-40층,48,26.67,0,35.76,0,48,26.67,21-30%,21-30%
5구역,106,35,38,21-40층,48,26.67,0,35.76,0,48,26.67,21-30%,21-30%
5구역,106,35,39,21-40층,48,26.67,0,35.76,0,48,26.67,21-30%,21-30%
5구역,106,35,40,21-40층,48,26.67,0,35.76,0,48,26.67,21-30%,21-30%
5구역,106,35,41,41-60층,50,27.78,0,18.64,0,50,27.78,21-30%,21-30%
5구역,106,35,42,41-60층,50,27.78,0,18.64,0,50,27.78,21-30%,21-30%
5구역,106,35,43,41-60층,50,27.78,0,18.64,0,50,27.78,21-30%,21-30%
5구역,106,35,44,41-60층,50,27.78,0,18.64,0,50,27.78,21-30%,21-30%
5구역,106,35,45,41-60층,50,27.78,0,18.64,0,50,27.78,21-30%,21-30%
5구역,106,35,46,41-60층,50,27.78,0,18.64,0,50,27.78,21-30%,21-30%
5구역,106,35,47,41-60층,50,27.78,0,18.64,0,50,27.78,21-30%,21-30%
5구역,106,35,48,41-60층,52,28.89,0,18.64,0,52,28.89,21-30%,21-30%
5구역,106,35,49,41-60층,52,28.89,0,18.64,0,52,28.89,21-30%,21-30%
5구역,106,35,50,41-60층,52,28.89,0,18.64,0,52,28.89,21-30%,21-30%
5구역,106,35,51,41-60층,52,28.89,0,18.64,0,52,28.89,21-30%,21-30%
5구역,106,35,52,41-60층,105,58.33,0,18.64,0,105,58.33,51-60%,51-60%
5구역,106,35,53,41-60층,105,58.33,0,18.64,0,105,58.33,51-60%,51-60%
5구역,106,35,54,41-60층,105,58.33,0,18.64,0,105,58.33,51-60%,51-60%
5구역,106,35,55,41-60층,105,58.33,0,18.64,0,105,58.33,51-60%,51-60%
5구역,106,35,56,41-60층,105,58.33,0,18.64,0,105,58.33,51-60%,51-60%
5구역,106,35,57,41-60층,105,58.33,0,18.64,0,105,58.33,51-60%,51-60%
5구역,106,35,58,41-60층,105,58.33,0,18.64,0,105,58.33,51-60%,51-60%
5구역,106,35,59,41-60층,105,58.33,0,18.64,0,105,58.33,51-60%,51-60%
5구역,106,35,60,41-60층,105,58.33,0,18.64,0,105,58.33,51-60%,51-60%
5구역,106,35,61,61층 이상,105,58.33,0,9.67,0,105,58.33,51-60%,51-60%
5구역,106,35,62,61층 이상,105,58.33,0,9.67,0,105,58.33,51-60%,51-60%
5구역,106,35,63,61층 이상,105,58.33,0,9.67,0,105,58.33,51-60%,51-60%
5구역,106,35,64,61층 이상,105,58.33,0,9.67,0,105,58.33,51-60%,51-60%
5구역,106,35,65,61층 이상,105,58.33,0,9.67,0,105,58.33,51-60%,51-60%
5구역,106,35,66,61층 이상,105,58.33,0,9.67,0,105,58.33,51-60%,51-60%
5구역,106,35,67,61층 이상,105,58.33,0,9.67,0,105,58.33,51-60%,51-60%
5구역,106,35,68,61층 이상,107,59.44,0,9.67,0,107,59.44,51-60%,51-60%
5구역,107,35,1,1-20층,86,47.78,41,41.59,17.05,68.95,38.3,41-50%,31-40%
5구역,107,35,2,1-20층,86,47.78,41,41.59,17.05,68.95,38.3,41-50%,31-40%
5구역,107,35,3,1-20층,86,47.78,41,41.59,17.05,68.95,38.3,41-50%,31-40%
5구역,107,35,4,1-20층,86,47.78,41,41.59,17.05,68.95,38.3,41-50%,31-40%
5구역,107,35,5,1-20층,86,47.78,41,41.59,17.05,68.95,38.3,41-50%,31-40%
5구역,107,35,6,1-20층,86,47.78,41,41.59,17.05,68.95,38.3,41-50%,31-40%
5구역,107,35,7,1-20층,86,47.78,41,41.59,17.05,68.95,38.3,41-50%,31-40%
5구역,107,35,8,1-20층,86,47.78,41,41.59,17.05,68.95,38.3,41-50%,31-40%
5구역,107,35,9,1-20층,86,47.78,41,41.59,17.05,68.95,38.3,41-50%,31-40%
5구역,107,35,10,1-20층,86,47.78,41,41.59,17.05,68.95,38.3,41-50%,31-40%
5구역,107,35,11,1-20층,86,47.78,41,41.59,17.05,68.95,38.3,41-50%,31-40%
5구역,107,35,12,1-20층,86,47.78,41,41.59,17.05,68.95,38.3,41-50%,31-40%
5구역,107,35,13,1-20층,86,47.78,41,41.59,17.05,68.95,38.3,41-50%,31-40%
5구역,107,35,14,1-20층,86,47.78,41,41.59,17.05,68.95,38.3,41-50%,31-40%
5구역,107,35,15,1-20층,86,47.78,41,41.59,17.05,68.95,38.3,41-50%,31-40%
5구역,107,35,16,1-20층,86,47.78,41,41.59,17.05,68.95,38.3,41-50%,31-40%
5구역,107,35,17,1-20층,86,47.78,41,41.59,17.05,68.95,38.3,41-50%,31-40%
5구역,107,35,18,1-20층,86,47.78,41,41.59,17.05,68.95,38.3,41-50%,31-40%
5구역,107,35,19,1-20층,86,47.78,41,41.59,17.05,68.95,38.3,41-50%,31-40%
5구역,107,35,20,1-20층,89,49.44,41,41.59,17.05,71.95,39.97,41-50%,31-40%
5구역,107,35,21,21-40층,108,60,41,35.76,14.66,93.34,51.85,51-60%,51-60%
5구역,107,35,22,21-40층,150,83.33,69,35.76,24.67,125.33,69.63,81-90%,61-70%
5구역,107,35,23,21-40층,150,83.33,69,35.76,24.67,125.33,69.63,81-90%,61-70%
5구역,107,35,24,21-40층,150,83.33,69,35.76,24.67,125.33,69.63,81-90%,61-70%
5구역,107,35,25,21-40층,150,83.33,69,35.76,24.67,125.33,69.63,81-90%,61-70%
5구역,107,35,26,21-40층,150,83.33,69,35.76,24.67,125.33,69.63,81-90%,61-70%
5구역,107,35,27,21-40층,150,83.33,69,35.76,24.67,125.33,69.63,81-90%,61-70%
5구역,107,35,28,21-40층,150,83.33,69,35.76,24.67,125.33,69.63,81-90%,61-70%
5구역,107,35,29,21-40층,150,83.33,69,35.76,24.67,125.33,69.63,81-90%,61-70%
5구역,107,35,30,21-40층,150,83.33,69,35.76,24.67,125.33,69.63,81-90%,61-70%
5구역,107,35,31,21-40층,150,83.33,69,35.76,24.67,125.33,69.63,81-90%,61-70%
5구역,107,35,32,21-40층,150,83.33,69,35.76,24.67,125.33,69.63,81-90%,61-70%
5구역,107,35,33,21-40층,150,83.33,69,35.76,24.67,125.33,69.63,81-90%,61-70%
5구역,107,35,34,21-40층,150,83.33,69,35.76,24.67,125.33,69.63,81-90%,61-70%
5구역,107,35,35,21-40층,150,83.33,69,35.76,24.67,125.33,69.63,81-90%,61-70%
5구역,107,35,36,21-40층,150,83.33,69,35.76,24.67,125.33,69.63,81-90%,61-70%
5구역,107,35,37,21-40층,150,83.33,69,35.76,24.67,125.33,69.63,81-90%,61-70%
5구역,107,35,38,21-40층,150,83.33,69,35.76,24.67,125.33,69.63,81-90%,61-70%
5구역,107,35,39,21-40층,150,83.33,69,35.76,24.67,125.33,69.63,81-90%,61-70%
5구역,107,35,40,21-40층,150,83.33,69,35.76,24.67,125.33,69.63,81-90%,61-70%
5구역,107,35,41,41-60층,150,83.33,69,18.64,12.86,137.14,76.19,81-90%,71-80%
5구역,107,35,42,41-60층,150,83.33,69,18.64,12.86,137.14,76.19,81-90%,71-80%
5구역,107,35,43,41-60층,150,83.33,69,18.64,12.86,137.14,76.19,81-90%,71-80%
5구역,107,35,44,41-60층,150,83.33,69,18.64,12.86,137.14,76.19,81-90%,71-80%
5구역,107,35,45,41-60층,150,83.33,69,18.64,12.86,137.14,76.19,81-90%,71-80%
5구역,107,35,46,41-60층,150,83.33,69,18.64,12.86,137.14,76.19,81-90%,71-80%
5구역,107,35,47,41-60층,150,83.33,69,18.64,12.86,137.14,76.19,81-90%,71-80%
5구역,107,35,48,41-60층,150,83.33,69,18.64,12.86,137.14,76.19,81-90%,71-80%
5구역,107,35,49,41-60층,150,83.33,69,18.64,12.86,137.14,76.19,81-90%,71-80%
5구역,107,25,1,1-20층,62,34.44,62,41.59,25.79,36.21,20.12,31-40%,21-30%
5구역,107,25,2,1-20층,62,34.44,62,41.59,25.79,36.21,20.12,31-40%,21-30%
5구역,107,25,3,1-20층,62,34.44,62,41.59,25.79,36.21,20.12,31-40%,21-30%
5구역,107,25,4,1-20층,62,34.44,62,41.59,25.79,36.21,20.12,31-40%,21-30%
5구역,107,25,5,1-20층,62,34.44,62,41.59,25.79,36.21,20.12,31-40%,21-30%
5구역,107,25,6,1-20층,62,34.44,62,41.59,25.79,36.21,20.12,31-40%,21-30%
5구역,107,25,7,1-20층,62,34.44,62,41.59,25.79,36.21,20.12,31-40%,21-30%
5구역,107,25,8,1-20층,62,34.44,62,41.59,25.79,36.21,20.12,31-40%,21-30%
5구역,107,25,9,1-20층,62,34.44,62,41.59,25.79,36.21,20.12,31-40%,21-30%
5구역,107,25,10,1-20층,62,34.44,62,41.59,25.79,36.21,20.12,31-40%,21-30%
5구역,107,25,11,1-20층,62,34.44,62,41.59,25.79,36.21,20.12,31-40%,21-30%
5구역,107,25,12,1-20층,62,34.44,62,41.59,25.79,36.21,20.12,31-40%,21-30%
5구역,107,25,13,1-20층,62,34.44,62,41.59,25.79,36.21,20.12,31-40%,21-30%
5구역,107,25,14,1-20층,62,34.44,62,41.59,25.79,36.21,20.12,31-40%,21-30%
5구역,107,25,15,1-20층,62,34.44,62,41.59,25.79,36.21,20.12,31-40%,21-30%
5구역,107,25,16,1-20층,62,34.44,62,41.59,25.79,36.21,20.12,31-40%,21-30%
5구역,107,25,17,1-20층,62,34.44,62,41.59,25.79,36.21,20.12,31-40%,21-30%
5구역,107,25,18,1-20층,62,34.44,62,41.59,25.79,36.21,20.12,31-40%,21-30%
5구역,107,25,19,1-20층,62,34.44,62,41.59,25.79,36.21,20.12,31-40%,21-30%
5구역,107,25,20,1-20층,62,34.44,62,41.59,25.79,36.21,20.12,31-40%,21-30%
5구역,107,25,21,21-40층,62,34.44,62,35.76,22.17,39.83,22.13,31-40%,21-30%
5구역,107,25,22,21-40층,83,46.11,75,35.76,26.82,56.18,31.21,41-50%,31-40%
5구역,107,25,23,21-40층,83,46.11,75,35.76,26.82,56.18,31.21,41-50%,31-40%
5구역,107,25,24,21-40층,83,46.11,75,35.76,26.82,56.18,31.21,41-50%,31-40%
5구역,107,25,25,21-40층,83,46.11,75,35.76,26.82,56.18,31.21,41-50%,31-40%
5구역,107,25,26,21-40층,83,46.11,75,35.76,26.82,56.18,31.21,41-50%,31-40%
5구역,107,25,27,21-40층,83,46.11,75,35.76,26.82,56.18,31.21,41-50%,31-40%
5구역,107,25,28,21-40층,83,46.11,75,35.76,26.82,56.18,31.21,41-50%,31-40%
5구역,107,25,29,21-40층,83,46.11,75,35.76,26.82,56.18,31.21,41-50%,31-40%
5구역,107,25,30,21-40층,83,46.11,75,35.76,26.82,56.18,31.21,41-50%,31-40%
5구역,107,25,31,21-40층,83,46.11,75,35.76,26.82,56.18,31.21,41-50%,31-40%
5구역,107,25,32,21-40층,83,46.11,75,35.76,26.82,56.18,31.21,41-50%,31-40%
5구역,107,25,33,21-40층,83,46.11,75,35.76,26.82,56.18,31.21,41-50%,31-40%
5구역,107,25,34,21-40층,83,46.11,75,35.76,26.82,56.18,31.21,41-50%,31-40%
5구역,107,25,35,21-40층,83,46.11,75,35.76,26.82,56.18,31.21,41-50%,31-40%
5구역,107,25,36,21-40층,83,46.11,75,35.76,26.82,56.18,31.21,41-50%,31-40%
5구역,107,25,37,21-40층,83,46.11,75,35.76,26.82,56.18,31.21,41-50%,31-40%
5구역,107,25,38,21-40층,83,46.11,75,35.76,26.82,56.18,31.21,41-50%,31-40%
5구역,107,25,39,21-40층,83,46.11,75,35.76,26.82,56.18,31.21,41-50%,31-40%
5구역,107,25,40,21-40층,83,46.11,75,35.76,26.82,56.18,31.21,41-50%,31-40%
5구역,107,25,41,41-60층,83,46.11,75,18.64,13.98,69.02,38.34,41-50%,31-40%
5구역,107,25,42,41-60층,83,46.11,75,18.64,13.98,69.02,38.34,41-50%,31-40%
5구역,107,25,43,41-60층,83,46.11,75,18.64,13.98,69.02,38.34,41-50%,31-40%
5구역,107,25,44,41-60층,83,46.11,75,18.64,13.98,69.02,38.34,41-50%,31-40%
5구역,107,25,45,41-60층,83,46.11,75,18.64,13.98,69.02,38.34,41-50%,31-40%
5구역,107,25,46,41-60층,83,46.11,75,18.64,13.98,69.02,38.34,41-50%,31-40%
5구역,107,25,47,41-60층,83,46.11,75,18.64,13.98,69.02,38.34,41-50%,31-40%
5구역,107,25,48,41-60층,83,46.11,75,18.64,13.98,69.02,38.34,41-50%,31-40%
5구역,107,25,49,41-60층,83,46.11,75,18.64,13.98,69.02,38.34,41-50%,31-40%
5구역,107,41,1,1-20층,60,33.33,60,41.59,24.95,35.05,19.47,31-40%,10-20%
5구역,107,41,2,1-20층,60,33.33,60,41.59,24.95,35.05,19.47,31-40%,10-20%
5구역,107,41,3,1-20층,60,33.33,60,41.59,24.95,35.05,19.47,31-40%,10-20%
5구역,107,41,4,1-20층,60,33.33,60,41.59,24.95,35.05,19.47,31-40%,10-20%
5구역,107,41,5,1-20층,60,33.33,60,41.59,24.95,35.05,19.47,31-40%,10-20%
5구역,107,41,6,1-20층,60,33.33,60,41.59,24.95,35.05,19.47,31-40%,10-20%
5구역,107,41,7,1-20층,60,33.33,60,41.59,24.95,35.05,19.47,31-40%,10-20%
5구역,107,41,8,1-20층,60,33.33,60,41.59,24.95,35.05,19.47,31-40%,10-20%
5구역,107,41,9,1-20층,60,33.33,60,41.59,24.95,35.05,19.47,31-40%,10-20%
5구역,107,41,10,1-20층,60,33.33,60,41.59,24.95,35.05,19.47,31-40%,10-20%
5구역,107,41,11,1-20층,60,33.33,60,41.59,24.95,35.05,19.47,31-40%,10-20%
5구역,107,41,12,1-20층,60,33.33,60,41.59,24.95,35.05,19.47,31-40%,10-20%
5구역,107,41,13,1-20층,60,33.33,60,41.59,24.95,35.05,19.47,31-40%,10-20%
5구역,107,41,14,1-20층,60,33.33,60,41.59,24.95,35.05,19.47,31-40%,10-20%
5구역,107,41,15,1-20층,60,33.33,60,41.59,24.95,35.05,19.47,31-40%,10-20%
5구역,107,41,16,1-20층,60,33.33,60,41.59,24.95,35.05,19.47,31-40%,10-20%
5구역,107,41,17,1-20층,60,33.33,60,41.59,24.95,35.05,19.47,31-40%,10-20%
5구역,107,41,18,1-20층,60,33.33,60,41.59,24.95,35.05,19.47,31-40%,10-20%
5구역,107,41,19,1-20층,60,33.33,60,41.59,24.95,35.05,19.47,31-40%,10-20%
5구역,107,41,20,1-20층,60,33.33,60,41.59,24.95,35.05,19.47,31-40%,10-20%
5구역,107,41,21,21-40층,60,33.33,60,35.76,21.46,38.54,21.41,31-40%,21-30%
5구역,107,41,22,21-40층,62,34.44,62,35.76,22.17,39.83,22.13,31-40%,21-30%
5구역,107,41,23,21-40층,62,34.44,62,35.76,22.17,39.83,22.13,31-40%,21-30%
5구역,107,41,24,21-40층,62,34.44,62,35.76,22.17,39.83,22.13,31-40%,21-30%
5구역,107,41,25,21-40층,62,34.44,62,35.76,22.17,39.83,22.13,31-40%,21-30%
5구역,107,41,26,21-40층,62,34.44,62,35.76,22.17,39.83,22.13,31-40%,21-30%
5구역,107,41,27,21-40층,62,34.44,62,35.76,22.17,39.83,22.13,31-40%,21-30%
5구역,107,41,28,21-40층,62,34.44,62,35.76,22.17,39.83,22.13,31-40%,21-30%
5구역,107,41,29,21-40층,62,34.44,62,35.76,22.17,39.83,22.13,31-40%,21-30%
5구역,107,41,30,21-40층,62,34.44,62,35.76,22.17,39.83,22.13,31-40%,21-30%
5구역,107,41,31,21-40층,63,35,62,35.76,22.17,40.83,22.68,31-40%,21-30%
5구역,107,41,32,21-40층,71,39.44,62,35.76,22.17,48.83,27.13,31-40%,21-30%
5구역,107,41,33,21-40층,71,39.44,62,35.76,22.17,48.83,27.13,31-40%,21-30%
5구역,107,41,34,21-40층,71,39.44,62,35.76,22.17,48.83,27.13,31-40%,21-30%
5구역,107,41,35,21-40층,71,39.44,62,35.76,22.17,48.83,27.13,31-40%,21-30%
5구역,107,41,36,21-40층,71,39.44,62,35.76,22.17,48.83,27.13,31-40%,21-30%
5구역,107,41,37,21-40층,71,39.44,62,35.76,22.17,48.83,27.13,31-40%,21-30%
5구역,107,41,38,21-40층,74,41.11,62,35.76,22.17,51.83,28.79,41-50%,21-30%
5구역,107,41,39,21-40층,74,41.11,62,35.76,22.17,51.83,28.79,41-50%,21-30%
5구역,107,41,40,21-40층,74,41.11,62,35.76,22.17,51.83,28.79,41-50%,21-30%
5구역,107,41,41,41-60층,75,41.67,62,18.64,11.56,63.44,35.25,41-50%,31-40%
5구역,107,41,42,41-60층,75,41.67,62,18.64,11.56,63.44,35.25,41-50%,31-40%
5구역,107,41,43,41-60층,75,41.67,62,18.64,11.56,63.44,35.25,41-50%,31-40%
5구역,107,41,44,41-60층,75,41.67,62,18.64,11.56,63.44,35.25,41-50%,31-40%
5구역,107,41,45,41-60층,75,41.67,62,18.64,11.56,63.44,35.25,41-50%,31-40%
5구역,107,41,46,41-60층,75,41.67,62,18.64,11.56,63.44,35.25,41-50%,31-40%
5구역,107,41,47,41-60층,75,41.67,62,18.64,11.56,63.44,35.25,41-50%,31-40%
5구역,107,41,48,41-60층,87,48.33,62,18.64,11.56,75.44,41.91,41-50%,41-50%
5구역,107,41,49,41-60층,91,50.56,62,18.64,11.56,79.44,44.14,51-60%,41-50%
5구역,107,25,1,1-20층,2,1.11,0,41.59,0,2,1.11,10% 이하,10% 이하
5구역,107,25,2,1-20층,2,1.11,0,41.59,0,2,1.11,10% 이하,10% 이하
5구역,107,25,3,1-20층,2,1.11,0,41.59,0,2,1.11,10% 이하,10% 이하
5구역,107,25,4,1-20층,2,1.11,0,41.59,0,2,1.11,10% 이하,10% 이하
5구역,107,25,5,1-20층,2,1.11,0,41.59,0,2,1.11,10% 이하,10% 이하
5구역,107,25,6,1-20층,2,1.11,0,41.59,0,2,1.11,10% 이하,10% 이하
5구역,107,25,7,1-20층,2,1.11,0,41.59,0,2,1.11,10% 이하,10% 이하
5구역,107,25,8,1-20층,2,1.11,0,41.59,0,2,1.11,10% 이하,10% 이하
5구역,107,25,9,1-20층,2,1.11,0,41.59,0,2,1.11,10% 이하,10% 이하
5구역,107,25,10,1-20층,2,1.11,0,41.59,0,2,1.11,10% 이하,10% 이하
5구역,107,25,11,1-20층,2,1.11,0,41.59,0,2,1.11,10% 이하,10% 이하
5구역,107,25,12,1-20층,2,1.11,0,41.59,0,2,1.11,10% 이하,10% 이하
5구역,107,25,13,1-20층,2,1.11,0,41.59,0,2,1.11,10% 이하,10% 이하
5구역,107,25,14,1-20층,2,1.11,0,41.59,0,2,1.11,10% 이하,10% 이하
5구역,107,25,15,1-20층,2,1.11,0,41.59,0,2,1.11,10% 이하,10% 이하
5구역,107,25,16,1-20층,2,1.11,0,41.59,0,2,1.11,10% 이하,10% 이하
5구역,107,25,17,1-20층,2,1.11,0,41.59,0,2,1.11,10% 이하,10% 이하
5구역,107,25,18,1-20층,2,1.11,0,41.59,0,2,1.11,10% 이하,10% 이하
5구역,107,25,19,1-20층,2,1.11,0,41.59,0,2,1.11,10% 이하,10% 이하
5구역,107,25,20,1-20층,2,1.11,0,41.59,0,2,1.11,10% 이하,10% 이하
5구역,107,25,21,21-40층,13,7.22,0,35.76,0,13,7.22,10% 이하,10% 이하
5구역,107,25,22,21-40층,13,7.22,0,35.76,0,13,7.22,10% 이하,10% 이하
5구역,107,25,23,21-40층,13,7.22,0,35.76,0,13,7.22,10% 이하,10% 이하
5구역,107,25,24,21-40층,14,7.78,0,35.76,0,14,7.78,10% 이하,10% 이하
5구역,107,25,25,21-40층,14,7.78,0,35.76,0,14,7.78,10% 이하,10% 이하
5구역,107,25,26,21-40층,14,7.78,0,35.76,0,14,7.78,10% 이하,10% 이하
5구역,107,25,27,21-40층,14,7.78,0,35.76,0,14,7.78,10% 이하,10% 이하
5구역,107,25,28,21-40층,14,7.78,0,35.76,0,14,7.78,10% 이하,10% 이하
5구역,107,25,29,21-40층,14,7.78,0,35.76,0,14,7.78,10% 이하,10% 이하
5구역,107,25,30,21-40층,14,7.78,0,35.76,0,14,7.78,10% 이하,10% 이하
5구역,107,25,31,21-40층,14,7.78,0,35.76,0,14,7.78,10% 이하,10% 이하
5구역,107,25,32,21-40층,25,13.89,0,35.76,0,25,13.89,10-20%,10-20%
5구역,107,25,33,21-40층,26,14.44,0,35.76,0,26,14.44,10-20%,10-20%
5구역,107,25,34,21-40층,26,14.44,0,35.76,0,26,14.44,10-20%,10-20%
5구역,107,25,35,21-40층,26,14.44,0,35.76,0,26,14.44,10-20%,10-20%
5구역,107,25,36,21-40층,26,14.44,0,35.76,0,26,14.44,10-20%,10-20%
5구역,107,25,37,21-40층,26,14.44,0,35.76,0,26,14.44,10-20%,10-20%
5구역,107,25,38,21-40층,28,15.56,0,35.76,0,28,15.56,10-20%,10-20%
5구역,107,25,39,21-40층,28,15.56,0,35.76,0,28,15.56,10-20%,10-20%
5구역,107,25,40,21-40층,28,15.56,0,35.76,0,28,15.56,10-20%,10-20%
5구역,107,25,41,41-60층,29,16.11,0,18.64,0,29,16.11,10-20%,10-20%
5구역,107,25,42,41-60층,29,16.11,0,18.64,0,29,16.11,10-20%,10-20%
5구역,107,25,43,41-60층,29,16.11,0,18.64,0,29,16.11,10-20%,10-20%
5구역,107,25,44,41-60층,29,16.11,0,18.64,0,29,16.11,10-20%,10-20%
5구역,107,25,45,41-60층,29,16.11,0,18.64,0,29,16.11,10-20%,10-20%
5구역,107,25,46,41-60층,29,16.11,0,18.64,0,29,16.11,10-20%,10-20%
5구역,107,25,47,41-60층,29,16.11,0,18.64,0,29,16.11,10-20%,10-20%
5구역,107,25,48,41-60층,37,20.56,0,18.64,0,37,20.56,21-30%,21-30%
5구역,107,25,49,41-60층,37,20.56,0,18.64,0,37,20.56,21-30%,21-30%
5구역,107,51,1,1-20층,26,14.44,0,41.59,0,26,14.44,10-20%,10-20%
5구역,107,51,2,1-20층,26,14.44,0,41.59,0,26,14.44,10-20%,10-20%
5구역,107,51,3,1-20층,26,14.44,0,41.59,0,26,14.44,10-20%,10-20%
5구역,107,51,4,1-20층,26,14.44,0,41.59,0,26,14.44,10-20%,10-20%
5구역,107,51,5,1-20층,26,14.44,0,41.59,0,26,14.44,10-20%,10-20%
5구역,107,51,6,1-20층,26,14.44,0,41.59,0,26,14.44,10-20%,10-20%
5구역,107,51,7,1-20층,26,14.44,0,41.59,0,26,14.44,10-20%,10-20%
5구역,107,51,8,1-20층,26,14.44,0,41.59,0,26,14.44,10-20%,10-20%
5구역,107,51,9,1-20층,26,14.44,0,41.59,0,26,14.44,10-20%,10-20%
5구역,107,51,10,1-20층,26,14.44,0,41.59,0,26,14.44,10-20%,10-20%
5구역,107,51,11,1-20층,26,14.44,0,41.59,0,26,14.44,10-20%,10-20%
5구역,107,51,12,1-20층,26,14.44,0,41.59,0,26,14.44,10-20%,10-20%
5구역,107,51,13,1-20층,26,14.44,0,41.59,0,26,14.44,10-20%,10-20%
5구역,107,51,14,1-20층,26,14.44,0,41.59,0,26,14.44,10-20%,10-20%
