구역,동,평형,층,조망각도,조망률,구간
3구역,113,71,10,118,65.56,61-70%
3구역,113,71,11,118,65.56,61-70%
3구역,113,71,12,118,65.56,61-70%
3구역,113,71,13,118,65.56,61-70%
3구역,113,71,14,118,65.56,61-70%
3구역,113,71,15,118,65.56,61-70%
3구역,113,71,16,118,65.56,61-70%
3구역,113,71,17,118,65.56,61-70%
3구역,113,71,18,118,65.56,61-70%
3구역,113,71,19,118,65.56,61-70%
3구역,113,71,20,118,65.56,61-70%
3구역,113,71,21,184,102.22,100% 이상
3구역,113,71,22,184,102.22,100% 이상
3구역,113,71,23,184,102.22,100% 이상
3구역,113,71,24,184,102.22,100% 이상
3구역,113,71,25,184,102.22,100% 이상
3구역,113,71,26,184,102.22,100% 이상
3구역,113,71,27,184,102.22,100% 이상
3구역,113,71,28,184,102.22,100% 이상
3구역,113,71,29,184,102.22,100% 이상
3구역,113,71,30,184,102.22,100% 이상
3구역,113,71,31,184,102.22,100% 이상
3구역,113,71,32,184,102.22,100% 이상
3구역,113,71,33,185,102.78,100% 이상
3구역,113,71,34,185,102.78,100% 이상
3구역,113,71,35,185,102.78,100% 이상
3구역,113,71,36,185,102.78,100% 이상
3구역,113,71,37,185,102.78,100% 이상
3구역,113,71,38,185,102.78,100% 이상
3구역,113,71,39,185,102.78,100% 이상
3구역,113,71,40,185,102.78,100% 이상
3구역,113,71,41,185,102.78,100% 이상
3구역,113,71,42,185,102.78,100% 이상
3구역,113,71,43,185,102.78,100% 이상
3구역,113,71,44,185,102.78,100% 이상
3구역,113,71,1,69,38.33,31-40%
3구역,113,71,2,69,38.33,31-40%
3구역,113,71,3,69,38.33,31-40%
3구역,113,71,4,69,38.33,31-40%
3구역,113,71,5,69,38.33,31-40%
3구역,113,71,6,69,38.33,31-40%
3구역,113,71,7,69,38.33,31-40%
3구역,113,71,8,69,38.33,31-40%
3구역,113,71,9,69,38.33,31-40%
3구역,113,71,10,69,38.33,31-40%
3구역,113,71,11,69,38.33,31-40%
3구역,113,71,12,69,38.33,31-40%
3구역,113,71,13,69,38.33,31-40%
3구역,113,71,14,69,38.33,31-40%
3구역,113,71,15,69,38.33,31-40%
3구역,113,71,16,69,38.33,31-40%
3구역,113,71,17,69,38.33,31-40%
3구역,113,71,18,69,38.33,31-40%
3구역,113,71,19,69,38.33,31-40%
3구역,113,71,20,69,38.33,31-40%
3구역,113,71,21,105,58.33,51-60%
3구역,113,71,22,105,58.33,51-60%
3구역,113,71,23,105,58.33,51-60%
3구역,113,71,24,105,58.33,51-60%
3구역,113,71,25,105,58.33,51-60%
3구역,113,71,26,105,58.33,51-60%
3구역,113,71,27,105,58.33,51-60%
3구역,113,71,28,105,58.33,51-60%
3구역,113,71,29,105,58.33,51-60%
3구역,113,71,30,105,58.33,51-60%
3구역,113,71,31,105,58.33,51-60%
3구역,113,71,32,105,58.33,51-60%
3구역,113,71,33,105,58.33,51-60%
3구역,113,71,34,105,58.33,51-60%
3구역,113,71,35,105,58.33,51-60%
3구역,113,71,36,105,58.33,51-60%
3구역,113,71,37,105,58.33,51-60%
3구역,113,71,38,105,58.33,51-60%
3구역,113,71,39,105,58.33,51-60%
3구역,113,71,40,105,58.33,51-60%
3구역,113,71,41,105,58.33,51-60%
3구역,113,71,42,105,58.33,51-60%
3구역,113,71,43,105,58.33,51-60%
3구역,113,71,44,105,58.33,51-60%
3구역,113,67,1,70,38.89,31-40%
3구역,113,67,2,70,38.89,31-40%
3구역,113,67,3,70,38.89,31-40%
3구역,113,67,4,70,38.89,31-40%
3구역,113,67,5,70,38.89,31-40%
3구역,113,67,6,70,38.89,31-40%
3구역,113,67,7,70,38.89,31-40%
3구역,113,67,8,70,38.89,31-40%
3구역,113,67,9,70,38.89,31-40%
3구역,113,67,10,70,38.89,31-40%
3구역,113,67,11,70,38.89,31-40%
3구역,113,67,12,70,38.89,31-40%
3구역,113,67,13,70,38.89,31-40%
3구역,113,67,14,70,38.89,31-40%
3구역,113,67,15,70,38.89,31-40%
3구역,113,67,16,70,38.89,31-40%
3구역,113,67,17,70,38.89,31-40%
3구역,113,67,18,70,38.89,31-40%
3구역,113,67,19,70,38.89,31-40%
3구역,113,67,20,70,38.89,31-40%
3구역,113,67,21,103,57.22,51-60%
3구역,113,67,22,103,57.22,51-60%
3구역,113,67,23,103,57.22,51-60%
3구역,113,67,24,103,57.22,51-60%
3구역,113,67,25,103,57.22,51-60%
3구역,113,67,26,103,57.22,51-60%
3구역,113,67,27,103,57.22,51-60%
3구역,113,67,28,103,57.22,51-60%
3구역,113,67,29,103,57.22,51-60%
3구역,113,67,30,103,57.22,51-60%
3구역,113,67,31,103,57.22,51-60%
3구역,113,67,32,103,57.22,51-60%
3구역,113,67,33,103,57.22,51-60%
3구역,113,67,34,103,57.22,51-60%
3구역,113,67,35,103,57.22,51-60%
3구역,113,67,36,103,57.22,51-60%
3구역,113,67,37,103,57.22,51-60%
3구역,113,67,38,103,57.22,51-60%
3구역,113,67,39,103,57.22,51-60%
3구역,113,67,40,103,57.22,51-60%
3구역,113,67,41,103,57.22,51-60%
3구역,113,67,42,103,57.22,51-60%
3구역,113,67,43,103,57.22,51-60%
3구역,113,67,44,103,57.22,51-60%
3구역,113,67,1,39,21.67,21-30%
3구역,113,67,2,39,21.67,21-30%
3구역,113,67,3,39,21.67,21-30%
3구역,113,67,4,39,21.67,21-30%
3구역,113,67,5,39,21.67,21-30%
3구역,113,67,6,39,21.67,21-30%
3구역,113,67,7,39,21.67,21-30%
3구역,113,67,8,39,21.67,21-30%
3구역,113,67,9,39,21.67,21-30%
3구역,113,67,10,39,21.67,21-30%
3구역,113,67,11,39,21.67,21-30%
3구역,113,67,12,39,21.67,21-30%
3구역,113,67,13,39,21.67,21-30%
3구역,113,67,14,39,21.67,21-30%
3구역,113,67,15,39,21.67,21-30%
3구역,113,67,16,39,21.67,21-30%
3구역,113,67,17,39,21.67,21-30%
3구역,113,67,18,39,21.67,21-30%
3구역,113,67,19,39,21.67,21-30%
3구역,113,67,20,39,21.67,21-30%
3구역,113,67,21,66,36.67,31-40%
3구역,113,67,22,66,36.67,31-40%
3구역,113,67,23,66,36.67,31-40%
3구역,113,67,24,66,36.67,31-40%
3구역,113,67,25,66,36.67,31-40%
3구역,113,67,26,66,36.67,31-40%
3구역,113,67,27,66,36.67,31-40%
3구역,113,67,28,66,36.67,31-40%
3구역,113,67,29,66,36.67,31-40%
3구역,113,67,30,66,36.67,31-40%
3구역,113,67,31,66,36.67,31-40%
3구역,113,67,32,66,36.67,31-40%
3구역,113,67,33,66,36.67,31-40%
3구역,113,67,34,66,36.67,31-40%
3구역,113,67,35,66,36.67,31-40%
3구역,113,67,36,66,36.67,31-40%
3구역,113,67,37,66,36.67,31-40%
3구역,113,67,38,66,36.67,31-40%
3구역,113,67,39,66,36.67,31-40%
3구역,113,67,40,66,36.67,31-40%
3구역,113,67,41,66,36.67,31-40%
3구역,113,67,42,66,36.67,31-40%
3구역,113,67,43,66,36.67,31-40%
3구역,113,67,44,66,36.67,31-40%
3구역,113,58,1,25,13.89,10-20%
3구역,113,58,2,25,13.89,10-20%
3구역,113,58,3,25,13.89,10-20%
3구역,113,58,4,25,13.89,10-20%
3구역,113,58,5,25,13.89,10-20%
3구역,113,58,6,25,13.89,10-20%
3구역,113,58,7,25,13.89,10-20%
3구역,113,58,8,25,13.89,10-20%
3구역,113,58,9,25,13.89,10-20%
3구역,113,58,10,25,13.89,10-20%
3구역,113,58,11,25,13.89,10-20%
3구역,113,58,12,25,13.89,10-20%
3구역,113,58,13,25,13.89,10-20%
3구역,113,58,14,25,13.89,10-20%
3구역,113,58,15,25,13.89,10-20%
3구역,113,58,16,25,13.89,10-20%
3구역,113,58,17,25,13.89,10-20%
3구역,113,58,18,25,13.89,10-20%
3구역,113,58,19,25,13.89,10-20%
3구역,113,58,20,25,13.89,10-20%
3구역,113,58,21,34,18.89,10-20%
3구역,113,58,22,34,18.89,10-20%
3구역,113,58,23,34,18.89,10-20%
3구역,113,58,24,34,18.89,10-20%
3구역,113,58,25,34,18.89,10-20%
3구역,113,58,26,34,18.89,10-20%
3구역,113,58,27,34,18.89,10-20%
3구역,113,58,28,34,18.89,10-20%
3구역,113,58,29,34,18.89,10-20%
3구역,113,58,30,34,18.89,10-20%
3구역,113,58,31,34,18.89,10-20%
3구역,113,58,32,34,18.89,10-20%
3구역,113,58,33,34,18.89,10-20%
3구역,113,58,34,34,18.89,10-20%
3구역,113,58,35,34,18.89,10-20%
3구역,113,58,36,34,18.89,10-20%
3구역,113,58,37,34,18.89,10-20%
3구역,113,58,38,34,18.89,10-20%
3구역,113,58,39,34,18.89,10-20%
3구역,113,58,40,34,18.89,10-20%
3구역,113,58,41,34,18.89,10-20%
3구역,113,58,42,34,18.89,10-20%
3구역,113,58,43,34,18.89,10-20%
3구역,113,58,44,34,18.89,10-20%
3구역,113,58,45,34,18.89,10-20%
3구역,109,71,1,72,40,31-40%
3구역,109,71,2,72,40,31-40%
3구역,109,71,3,72,40,31-40%
3구역,109,71,4,72,40,31-40%
3구역,109,71,5,72,40,31-40%
3구역,109,71,6,72,40,31-40%
3구역,109,71,7,72,40,31-40%
3구역,109,71,8,72,40,31-40%
3구역,109,71,9,72,40,31-40%
3구역,109,71,10,72,40,31-40%
3구역,109,71,11,72,40,31-40%
3구역,109,71,12,72,40,31-40%
3구역,109,71,13,72,40,31-40%
3구역,109,71,14,72,40,31-40%
3구역,109,71,15,72,40,31-40%
3구역,109,71,16,72,40,31-40%
3구역,109,71,17,72,40,31-40%
3구역,109,71,18,72,40,31-40%
3구역,109,71,19,72,40,31-40%
3구역,109,71,20,72,40,31-40%
3구역,109,71,21,148,82.22,81-90%
3구역,109,71,22,148,82.22,81-90%
3구역,109,71,23,148,82.22,81-90%
3구역,109,71,24,148,82.22,81-90%
3구역,109,71,25,148,82.22,81-90%
3구역,109,71,26,148,82.22,81-90%
3구역,109,71,27,148,82.22,81-90%
3구역,109,71,28,148,82.22,81-90%
3구역,109,71,29,148,82.22,81-90%
3구역,109,71,30,148,82.22,81-90%
3구역,109,71,31,148,82.22,81-90%
3구역,109,71,32,148,82.22,81-90%
3구역,109,71,33,148,82.22,81-90%
3구역,109,71,34,148,82.22,81-90%
3구역,109,71,35,148,82.22,81-90%
3구역,109,71,36,148,82.22,81-90%
3구역,109,71,37,148,82.22,81-90%
3구역,109,71,38,148,82.22,81-90%
3구역,109,71,39,148,82.22,81-90%
3구역,109,71,40,148,82.22,81-90%
3구역,109,71,1,45,25,21-30%
3구역,109,71,2,45,25,21-30%
3구역,109,71,3,45,25,21-30%
3구역,109,71,4,45,25,21-30%
3구역,109,71,5,45,25,21-30%
3구역,109,71,6,45,25,21-30%
3구역,109,71,7,45,25,21-30%
3구역,109,71,8,45,25,21-30%
3구역,109,71,9,45,25,21-30%
3구역,109,71,10,45,25,21-30%
3구역,109,71,11,45,25,21-30%
3구역,109,71,12,45,25,21-30%
3구역,109,71,13,45,25,21-30%
3구역,109,71,14,45,25,21-30%
3구역,109,71,15,45,25,21-30%
3구역,109,71,16,45,25,21-30%
3구역,109,71,17,45,25,21-30%
3구역,109,71,18,45,25,21-30%
3구역,109,71,19,45,25,21-30%
3구역,109,71,20,45,25,21-30%
3구역,109,71,21,81,45,41-50%
3구역,109,71,22,81,45,41-50%
3구역,109,71,23,81,45,41-50%
3구역,109,71,24,81,45,41-50%
3구역,109,71,25,81,45,41-50%
3구역,109,71,26,81,45,41-50%
3구역,109,71,27,81,45,41-50%
3구역,109,71,28,81,45,41-50%
3구역,109,71,29,81,45,41-50%
3구역,109,71,30,81,45,41-50%
3구역,109,71,31,81,45,41-50%
3구역,109,71,32,81,45,41-50%
3구역,109,71,33,81,45,41-50%
3구역,109,71,34,81,45,41-50%
3구역,109,71,35,81,45,41-50%
3구역,109,71,36,81,45,41-50%
3구역,109,71,37,81,45,41-50%
3구역,109,71,38,81,45,41-50%
3구역,109,71,39,81,45,41-50%
3구역,109,71,40,81,45,41-50%
3구역,109,71,1,63,35,31-40%
3구역,109,71,2,63,35,31-40%
3구역,109,71,3,63,35,31-40%
3구역,109,71,4,63,35,31-40%
3구역,109,71,5,63,35,31-40%
3구역,109,71,6,63,35,31-40%
3구역,109,71,7,63,35,31-40%
3구역,109,71,8,63,35,31-40%
3구역,109,71,9,63,35,31-40%
3구역,109,71,10,63,35,31-40%
3구역,109,71,11,63,35,31-40%
3구역,109,71,12,63,35,31-40%
3구역,109,71,13,63,35,31-40%
3구역,109,71,14,63,35,31-40%
3구역,109,71,15,63,35,31-40%
3구역,109,71,16,63,35,31-40%
3구역,109,71,17,63,35,31-40%
3구역,109,71,18,63,35,31-40%
3구역,109,71,19,63,35,31-40%
3구역,109,71,20,63,35,31-40%
3구역,109,71,21,120,66.67,61-70%
3구역,109,71,22,120,66.67,61-70%
3구역,109,71,23,120,66.67,61-70%
3구역,109,71,24,120,66.67,61-70%
3구역,109,71,25,120,66.67,61-70%
3구역,109,71,26,120,66.67,61-70%
3구역,109,71,27,120,66.67,61-70%
3구역,109,71,28,120,66.67,61-70%
3구역,109,71,29,120,66.67,61-70%
3구역,109,71,30,120,66.67,61-70%
3구역,109,71,31,120,66.67,61-70%
3구역,109,71,32,120,66.67,61-70%
3구역,109,71,33,120,66.67,61-70%
3구역,109,71,34,120,66.67,61-70%
3구역,109,71,35,120,66.67,61-70%
3구역,109,71,36,120,66.67,61-70%
3구역,109,71,37,120,66.67,61-70%
3구역,109,71,38,120,66.67,61-70%
3구역,109,71,39,120,66.67,61-70%
3구역,109,71,40,120,66.67,61-70%
3구역,109,67,1,11,6.11,10% 이하
3구역,109,67,2,11,6.11,10% 이하
3구역,109,67,3,11,6.11,10% 이하
3구역,109,67,4,11,6.11,10% 이하
3구역,109,67,5,11,6.11,10% 이하
3구역,109,67,6,11,6.11,10% 이하
3구역,109,67,7,11,6.11,10% 이하
3구역,109,67,8,11,6.11,10% 이하
3구역,109,67,9,11,6.11,10% 이하
3구역,109,67,10,11,6.11,10% 이하
3구역,109,67,11,11,6.11,10% 이하
3구역,109,67,12,11,6.11,10% 이하
3구역,109,67,13,11,6.11,10% 이하
3구역,109,67,14,11,6.11,10% 이하
3구역,109,67,15,11,6.11,10% 이하
3구역,109,67,16,11,6.11,10% 이하
3구역,109,67,17,11,6.11,10% 이하
3구역,109,67,18,19,10.56,10-20%
3구역,109,67,19,19,10.56,10-20%
3구역,109,67,20,19,10.56,10-20%
3구역,109,67,21,48,26.67,21-30%
3구역,109,67,22,48,26.67,21-30%
3구역,109,67,23,48,26.67,21-30%
3구역,109,67,24,48,26.67,21-30%
3구역,109,67,25,48,26.67,21-30%
3구역,109,67,26,48,26.67,21-30%
3구역,109,67,27,48,26.67,21-30%
3구역,109,67,28,48,26.67,21-30%
3구역,109,67,29,48,26.67,21-30%
3구역,109,67,30,48,26.67,21-30%
3구역,109,67,31,48,26.67,21-30%
3구역,109,67,32,48,26.67,21-30%
3구역,109,67,33,48,26.67,21-30%
3구역,109,67,34,48,26.67,21-30%
3구역,109,67,35,48,26.67,21-30%
3구역,109,67,36,48,26.67,21-30%
3구역,109,67,37,48,26.67,21-30%
3구역,109,67,38,48,26.67,21-30%
3구역,109,67,39,48,26.67,21-30%
3구역,109,67,40,48,26.67,21-30%
3구역,109,27,1,7,3.89,10% 이하
3구역,109,27,2,7,3.89,10% 이하
3구역,109,27,3,7,3.89,10% 이하
3구역,109,27,4,7,3.89,10% 이하
3구역,109,27,5,7,3.89,10% 이하
3구역,109,27,6,7,3.89,10% 이하
3구역,109,27,7,7,3.89,10% 이하
3구역,109,27,8,7,3.89,10% 이하
3구역,109,27,9,7,3.89,10% 이하
3구역,109,27,10,7,3.89,10% 이하
3구역,109,27,11,7,3.89,10% 이하
3구역,109,27,12,7,3.89,10% 이하
3구역,109,27,13,7,3.89,10% 이하
3구역,109,27,14,7,3.89,10% 이하
3구역,109,27,15,7,3.89,10% 이하
3구역,109,27,16,7,3.89,10% 이하
3구역,109,27,17,7,3.89,10% 이하
3구역,109,27,18,7,3.89,10% 이하
3구역,109,27,19,7,3.89,10% 이하
3구역,109,27,20,7,3.89,10% 이하
3구역,109,27,21,13,7.22,10% 이하
3구역,109,27,22,13,7.22,10% 이하
3구역,109,27,23,13,7.22,10% 이하
3구역,109,27,24,13,7.22,10% 이하
3구역,109,27,25,13,7.22,10% 이하
3구역,109,27,26,13,7.22,10% 이하
3구역,109,27,27,13,7.22,10% 이하
3구역,109,27,28,13,7.22,10% 이하
3구역,109,27,29,13,7.22,10% 이하
3구역,109,27,30,13,7.22,10% 이하
3구역,109,27,31,13,7.22,10% 이하
3구역,109,27,32,13,7.22,10% 이하
3구역,109,27,33,13,7.22,10% 이하
3구역,109,27,34,13,7.22,10% 이하
3구역,109,27,35,13,7.22,10% 이하
3구역,109,27,36,13,7.22,10% 이하
3구역,109,27,37,13,7.22,10% 이하
3구역,109,27,38,13,7.22,10% 이하
3구역,109,27,39,13,7.22,10% 이하
3구역,109,27,40,13,7.22,10% 이하
3구역,109,27,41,13,7.22,10% 이하
3구역,110,71,1,41,22.78,21-30%
3구역,110,71,2,41,22.78,21-30%
3구역,110,71,3,41,22.78,21-30%
3구역,110,71,4,41,22.78,21-30%
3구역,110,71,5,41,22.78,21-30%
3구역,110,71,6,41,22.78,21-30%
3구역,110,71,7,41,22.78,21-30%
3구역,110,71,8,41,22.78,21-30%
3구역,110,71,9,41,22.78,21-30%
3구역,110,71,10,41,22.78,21-30%
3구역,110,71,11,41,22.78,21-30%
3구역,110,71,12,41,22.78,21-30%
3구역,110,71,13,41,22.78,21-30%
3구역,110,71,14,41,22.78,21-30%
3구역,110,71,15,41,22.78,21-30%
3구역,110,71,16,41,22.78,21-30%
3구역,110,71,17,41,22.78,21-30%
3구역,110,71,18,41,22.78,21-30%
3구역,110,71,19,41,22.78,21-30%
3구역,110,71,20,41,22.78,21-30%
3구역,110,71,21,78,43.33,41-50%
3구역,110,71,22,78,43.33,41-50%
3구역,110,71,23,78,43.33,41-50%
3구역,110,71,24,78,43.33,41-50%
3구역,110,71,25,78,43.33,41-50%
3구역,110,71,26,78,43.33,41-50%
3구역,110,71,27,78,43.33,41-50%
3구역,110,71,28,78,43.33,41-50%
3구역,110,71,29,78,43.33,41-50%
3구역,110,71,30,78,43.33,41-50%
3구역,110,71,31,78,43.33,41-50%
3구역,110,71,32,78,43.33,41-50%
3구역,110,71,33,78,43.33,41-50%
3구역,110,71,34,78,43.33,41-50%
3구역,110,71,35,78,43.33,41-50%
3구역,110,71,36,78,43.33,41-50%
3구역,110,71,37,78,43.33,41-50%
3구역,110,71,38,78,43.33,41-50%
3구역,110,71,39,78,43.33,41-50%
3구역,110,71,40,78,43.33,41-50%
3구역,110,71,41,78,43.33,41-50%
3구역,110,71,42,78,43.33,41-50%
3구역,110,71,43,78,43.33,41-50%
3구역,110,71,44,78,43.33,41-50%
3구역,110,71,1,79,43.89,41-50%
3구역,110,71,2,79,43.89,41-50%
3구역,110,71,3,79,43.89,41-50%
3구역,110,71,4,79,43.89,41-50%
3구역,110,71,5,79,43.89,41-50%
3구역,110,71,6,79,43.89,41-50%
3구역,110,71,7,79,43.89,41-50%
3구역,110,71,8,79,43.89,41-50%
3구역,110,71,9,79,43.89,41-50%
3구역,110,71,10,79,43.89,41-50%
3구역,110,71,11,79,43.89,41-50%
3구역,110,71,12,79,43.89,41-50%
3구역,110,71,13,79,43.89,41-50%
3구역,110,71,14,79,43.89,41-50%
3구역,110,71,15,79,43.89,41-50%
3구역,110,71,16,79,43.89,41-50%
3구역,110,71,17,79,43.89,41-50%
3구역,110,71,18,79,43.89,41-50%
3구역,110,71,19,79,43.89,41-50%
3구역,110,71,20,79,43.89,41-50%
3구역,110,71,21,148,82.22,81-90%
3구역,110,71,22,149,82.78,81-90%
3구역,110,71,23,149,82.78,81-90%
3구역,110,71,24,149,82.78,81-90%
3구역,110,71,25,149,82.78,81-90%
3구역,110,71,26,149,82.78,81-90%
3구역,110,71,27,149,82.78,81-90%
3구역,110,71,28,149,82.78,81-90%
3구역,110,71,29,149,82.78,81-90%
3구역,110,71,30,149,82.78,81-90%
3구역,110,71,31,149,82.78,81-90%
3구역,110,71,32,149,82.78,81-90%
3구역,110,71,33,149,82.78,81-90%
3구역,110,71,34,149,82.78,81-90%
3구역,110,71,35,149,82.78,81-90%
3구역,110,71,36,149,82.78,81-90%
3구역,110,71,37,149,82.78,81-90%
3구역,110,71,38,149,82.78,81-90%
3구역,110,71,39,149,82.78,81-90%
3구역,110,71,40,149,82.78,81-90%
3구역,110,71,41,149,82.78,81-90%
3구역,110,71,42,149,82.78,81-90%
3구역,110,71,43,150,83.33,81-90%
3구역,110,71,44,150,83.33,81-90%
3구역,110,71,1,62,34.44,31-40%
3구역,110,71,2,62,34.44,31-40%
3구역,110,71,3,62,34.44,31-40%
3구역,110,71,4,62,34.44,31-40%
3구역,110,71,5,62,34.44,31-40%
3구역,110,71,6,62,34.44,31-40%
3구역,110,71,7,62,34.44,31-40%
3구역,110,71,8,62,34.44,31-40%
3구역,110,71,9,62,34.44,31-40%
3구역,110,71,10,62,34.44,31-40%
3구역,110,71,11,62,34.44,31-40%
3구역,110,71,12,62,34.44,31-40%
3구역,110,71,13,62,34.44,31-40%
3구역,110,71,14,62,34.44,31-40%
3구역,110,71,15,62,34.44,31-40%
3구역,110,71,16,62,34.44,31-40%
3구역,110,71,17,62,34.44,31-40%
3구역,110,71,18,62,34.44,31-40%
3구역,110,71,19,62,34.44,31-40%
3구역,110,71,20,62,34.44,31-40%
3구역,110,71,21,110,61.11,61-70%
3구역,110,71,22,110,61.11,61-70%
3구역,110,71,23,110,61.11,61-70%
3구역,110,71,24,110,61.11,61-70%
3구역,110,71,25,110,61.11,61-70%
3구역,110,71,26,110,61.11,61-70%
3구역,110,71,27,110,61.11,61-70%
3구역,110,71,28,110,61.11,61-70%
3구역,110,71,29,110,61.11,61-70%
3구역,110,71,30,110,61.11,61-70%
3구역,110,71,31,110,61.11,61-70%
3구역,110,71,32,110,61.11,61-70%
3구역,110,71,33,110,61.11,61-70%
3구역,110,71,34,110,61.11,61-70%
3구역,110,71,35,110,61.11,61-70%
3구역,110,71,36,110,61.11,61-70%
3구역,110,71,37,110,61.11,61-70%
3구역,110,71,38,110,61.11,61-70%
3구역,110,71,39,110,61.11,61-70%
3구역,110,71,40,110,61.11,61-70%
3구역,110,71,41,110,61.11,61-70%
3구역,110,71,42,112,62.22,61-70%
3구역,110,71,43,112,62.22,61-70%
3구역,110,71,44,112,62.22,61-70%
3구역,110,71,1,19,10.56,10-20%
3구역,110,71,2,19,10.56,10-20%
3구역,110,71,3,19,10.56,10-20%
3구역,110,71,4,19,10.56,10-20%
3구역,110,71,5,19,10.56,10-20%
3구역,110,71,6,19,10.56,10-20%
3구역,110,71,7,19,10.56,10-20%
3구역,110,71,8,19,10.56,10-20%
3구역,110,71,9,19,10.56,10-20%
3구역,110,71,10,19,10.56,10-20%
3구역,110,71,11,19,10.56,10-20%
3구역,110,71,12,19,10.56,10-20%
3구역,110,71,13,19,10.56,10-20%
3구역,110,71,14,19,10.56,10-20%
3구역,110,71,15,19,10.56,10-20%
3구역,110,71,16,19,10.56,10-20%
3구역,110,71,17,19,10.56,10-20%
3구역,110,71,18,19,10.56,10-20%
3구역,110,71,19,19,10.56,10-20%
3구역,110,71,20,19,10.56,10-20%
3구역,110,71,21,32,17.78,10-20%
3구역,110,71,22,32,17.78,10-20%
3구역,110,71,23,32,17.78,10-20%
3구역,110,71,24,32,17.78,10-20%
3구역,110,71,25,32,17.78,10-20%
3구역,110,71,26,32,17.78,10-20%
3구역,110,71,27,32,17.78,10-20%
3구역,110,71,28,32,17.78,10-20%
3구역,110,71,29,32,17.78,10-20%
3구역,110,71,30,32,17.78,10-20%
3구역,110,71,31,32,17.78,10-20%
3구역,110,71,32,32,17.78,10-20%
3구역,110,71,33,32,17.78,10-20%
3구역,110,71,34,32,17.78,10-20%
3구역,110,71,35,32,17.78,10-20%
3구역,110,71,36,32,17.78,10-20%
3구역,110,71,37,32,17.78,10-20%
3구역,110,71,38,32,17.78,10-20%
3구역,110,71,39,32,17.78,10-20%
3구역,110,71,40,32,17.78,10-20%
3구역,110,71,41,32,17.78,10-20%
3구역,110,71,42,47,26.11,21-30%
3구역,110,71,43,47,26.11,21-30%
3구역,110,71,44,47,26.11,21-30%
3구역,110,27,1,4,2.22,10% 이하
3구역,110,27,2,4,2.22,10% 이하
3구역,110,27,3,4,2.22,10% 이하
3구역,110,27,4,4,2.22,10% 이하
3구역,110,27,5,4,2.22,10% 이하
3구역,110,27,6,4,2.22,10% 이하
3구역,110,27,7,4,2.22,10% 이하
3구역,110,27,8,4,2.22,10% 이하
3구역,110,27,9,4,2.22,10% 이하
3구역,110,27,10,4,2.22,10% 이하
3구역,110,27,11,4,2.22,10% 이하
3구역,110,27,12,4,2.22,10% 이하
3구역,110,27,13,4,2.22,10% 이하
3구역,110,27,14,4,2.22,10% 이하
3구역,110,27,15,4,2.22,10% 이하
3구역,110,27,16,4,2.22,10% 이하
3구역,110,27,17,4,2.22,10% 이하
3구역,110,27,18,4,2.22,10% 이하
3구역,110,27,19,4,2.22,10% 이하
3구역,110,27,20,4,2.22,10% 이하
3구역,110,27,21,14,7.78,10% 이하
3구역,110,27,22,14,7.78,10% 이하
3구역,110,27,23,14,7.78,10% 이하
3구역,110,27,24,14,7.78,10% 이하
3구역,110,27,25,14,7.78,10% 이하
3구역,110,27,26,14,7.78,10% 이하
3구역,110,27,27,14,7.78,10% 이하
3구역,110,27,28,14,7.78,10% 이하
3구역,110,27,29,14,7.78,10% 이하
3구역,110,27,30,14,7.78,10% 이하
3구역,110,27,31,14,7.78,10% 이하
3구역,110,27,32,14,7.78,10% 이하
3구역,110,27,33,14,7.78,10% 이하
3구역,110,27,34,14,7.78,10% 이하
3구역,110,27,35,14,7.78,10% 이하
3구역,110,27,36,14,7.78,10% 이하
3구역,110,27,37,14,7.78,10% 이하
3구역,110,27,38,14,7.78,10% 이하
3구역,110,27,39,14,7.78,10% 이하
3구역,110,27,40,14,7.78,10% 이하
3구역,110,27,41,14,7.78,10% 이하
3구역,110,27,42,14,7.78,10% 이하
3구역,110,27,43,15,8.33,10% 이하
3구역,110,27,44,15,8.33,10% 이하
3구역,110,27,45,15,8.33,10% 이하
3구역,106,82,1,103,57.22,51-60%
3구역,106,82,2,103,57.22,51-60%
3구역,106,82,3,103,57.22,51-60%
3구역,106,82,4,103,57.22,51-60%
